isoform,MER5B_range=chr1:11677-11780_strand=-,chrom,start,stop,instrand,genstrand,classification,overlap_count
ENST00000256078.10,L2a_range=chr12:25207132-25207255_strand=+,chr12,25207132,25207255,+,-,exon,123
ENST00000256078.10,AluSz_range=chr12:25207273-25207526_strand=+,chr12,25207273,25207526,+,-,exon,253
ENST00000256078.10,MamSINE1_range=chr12:25208644-25208823_strand=-,chr12,25208644,25208823,-,-,exon,179
ENST00000256078.10,AluSx1_range=chr12:25211292-25211597_strand=+,chr12,25211292,25211597,+,-,intron,0
ENST00000256078.10,L2_range=chr12:25211856-25211930_strand=+,chr12,25211856,25211930,+,-,intron,0
ENST00000256078.10,L3_range=chr12:25212119-25212211_strand=-,chr12,25212119,25212211,-,-,intron,0
ENST00000256078.10,AluJr_range=chr12:25212442-25212560_strand=+,chr12,25212442,25212560,+,-,intron,0
ENST00000256078.10,A-rich_range=chr12:25212566-25212599_strand=+,chr12,25212566,25212599,+,-,intron,0
ENST00000256078.10,AluJr_range=chr12:25212764-25212884_strand=-,chr12,25212764,25212884,-,-,intron,0
ENST00000256078.10,AluJo_range=chr12:25212892-25213061_strand=-,chr12,25212892,25213061,-,-,intron,0
ENST00000256078.10,L2c_range=chr12:25213882-25214273_strand=-,chr12,25213882,25214273,-,-,intron,0
ENST00000256078.10,AluSq2_range=chr12:25214387-25214687_strand=-,chr12,25214387,25214687,-,-,intron,0
ENST00000256078.10,L2c_range=chr12:25214731-25214813_strand=-,chr12,25214731,25214813,-,-,intron,0
ENST00000256078.10,(A)n_range=chr12:25215091-25215115_strand=+,chr12,25215091,25215115,+,-,intron,0
ENST00000256078.10,AluJb_range=chr12:25216273-25216573_strand=-,chr12,25216273,25216573,-,-,intron,0
ENST00000256078.10,A-rich_range=chr12:25217345-25217404_strand=+,chr12,25217345,25217404,+,-,intron,0
ENST00000256078.10,AluJo_range=chr12:25217652-25217901_strand=+,chr12,25217652,25217901,+,-,intron,0
ENST00000256078.10,AluSx4_range=chr12:25218931-25219235_strand=-,chr12,25218931,25219235,-,-,intron,0
ENST00000256078.10,AluSc_range=chr12:25220447-25220735_strand=+,chr12,25220447,25220735,+,-,intron,0
ENST00000256078.10,AluSz6_range=chr12:25220742-25221048_strand=+,chr12,25220742,25221048,+,-,intron,0
ENST00000256078.10,MER58C_range=chr12:25221189-25221234_strand=+,chr12,25221189,25221234,+,-,intron,0
ENST00000256078.10,AluSx1_range=chr12:25221234-25221536_strand=-,chr12,25221234,25221536,-,-,intron,0
ENST00000256078.10,MER58C_range=chr12:25221536-25221688_strand=+,chr12,25221536,25221688,+,-,intron,0
ENST00000256078.10,AluY_range=chr12:25221868-25222174_strand=+,chr12,25221868,25222174,+,-,intron,0
ENST00000256078.10,(AAAT)n_range=chr12:25222174-25222204_strand=+,chr12,25222174,25222204,+,-,intron,0
ENST00000256078.10,MER5A1_range=chr12:25222945-25223101_strand=+,chr12,25222945,25223101,+,-,intron,0
ENST00000256078.10,L1ME2z_range=chr12:25223216-25223327_strand=+,chr12,25223216,25223327,+,-,intron,0
ENST00000256078.10,Tigger3b_range=chr12:25223935-25224652_strand=+,chr12,25223935,25224652,+,-,intron,0
ENST00000256078.10,Tigger3c_range=chr12:25224650-25224889_strand=+,chr12,25224650,25224889,+,-,intron,0
ENST00000256078.10,(TA)n_range=chr12:25225286-25225335_strand=+,chr12,25225286,25225335,+,-,intron,0
ENST00000256078.10,(AATAT)n_range=chr12:25226685-25226724_strand=+,chr12,25226685,25226724,+,-,intron,0
ENST00000256078.10,MIRb_range=chr12:25226974-25227169_strand=+,chr12,25226974,25227169,+,-,intron,0
ENST00000256078.10,L1MB4_range=chr12:25227477-25228034_strand=+,chr12,25227477,25228034,+,-,intron,0
ENST00000256078.10,Tigger4a_range=chr12:25228040-25228165_strand=+,chr12,25228040,25228165,+,-,intron,0
ENST00000256078.10,FLAM_C_range=chr12:25228185-25228311_strand=-,chr12,25228185,25228311,-,-,intron,0
ENST00000256078.10,Tigger4a_range=chr12:25228313-25228447_strand=+,chr12,25228313,25228447,+,-,intron,0
ENST00000256078.10,L1MB4_range=chr12:25228450-25228783_strand=+,chr12,25228450,25228783,+,-,intron,0
ENST00000256078.10,AluSc_range=chr12:25228783-25229089_strand=+,chr12,25228783,25229089,+,-,intron,0
ENST00000256078.10,L1MB4_range=chr12:25229089-25229136_strand=+,chr12,25229089,25229136,+,-,intron,0
ENST00000256078.10,AluSg_range=chr12:25229770-25230071_strand=-,chr12,25229770,25230071,-,-,intron,0
ENST00000256078.10,AluSp_range=chr12:25230346-25230634_strand=+,chr12,25230346,25230634,+,-,intron,0
ENST00000256078.10,AluSx_range=chr12:25231092-25231382_strand=-,chr12,25231092,25231382,-,-,intron,0
ENST00000256078.10,Tigger4a_range=chr12:25231412-25231496_strand=+,chr12,25231412,25231496,+,-,intron,0
ENST00000256078.10,MER8_range=chr12:25231963-25232149_strand=-,chr12,25231963,25232149,-,-,intron,0
ENST00000256078.10,MER58C_range=chr12:25232220-25232354_strand=+,chr12,25232220,25232354,+,-,intron,0
ENST00000256078.10,A-rich_range=chr12:25232658-25232704_strand=+,chr12,25232658,25232704,+,-,intron,0
ENST00000256078.10,L1ME4c_range=chr12:25232804-25232964_strand=+,chr12,25232804,25232964,+,-,intron,0
ENST00000256078.10,L2a_range=chr12:25233081-25233266_strand=+,chr12,25233081,25233266,+,-,intron,0
ENST00000256078.10,AluSx_range=chr12:25233266-25233484_strand=+,chr12,25233266,25233484,+,-,intron,0
ENST00000256078.10,(AATG)n_range=chr12:25233489-25233515_strand=+,chr12,25233489,25233515,+,-,intron,0
ENST00000256078.10,L2a_range=chr12:25233517-25233592_strand=+,chr12,25233517,25233592,+,-,intron,0
ENST00000256078.10,L2a_range=chr12:25233590-25233811_strand=+,chr12,25233590,25233811,+,-,intron,0
ENST00000256078.10,L1ME3Cz_range=chr12:25234255-25234419_strand=+,chr12,25234255,25234419,+,-,intron,0
ENST00000256078.10,MIRb_range=chr12:25234981-25235070_strand=-,chr12,25234981,25235070,-,-,intron,0
ENST00000256078.10,L2c_range=chr12:25235512-25235635_strand=-,chr12,25235512,25235635,-,-,intron,0
ENST00000256078.10,MER1B_range=chr12:25235772-25236091_strand=-,chr12,25235772,25236091,-,-,intron,0
ENST00000256078.10,LTR50_range=chr12:25236323-25236521_strand=+,chr12,25236323,25236521,+,-,intron,0
ENST00000256078.10,GA-rich_range=chr12:25236634-25236689_strand=+,chr12,25236634,25236689,+,-,intron,0
ENST00000256078.10,L1MB7_range=chr12:25236786-25237396_strand=+,chr12,25236786,25237396,+,-,intron,0
ENST00000256078.10,L2c_range=chr12:25237423-25237607_strand=-,chr12,25237423,25237607,-,-,intron,0
ENST00000256078.10,MIRc_range=chr12:25237546-25237803_strand=+,chr12,25237546,25237803,+,-,intron,0
ENST00000256078.10,L1ME4b_range=chr12:25238658-25239260_strand=-,chr12,25238658,25239260,-,-,intron,0
ENST00000256078.10,L1MC5a_range=chr12:25239664-25239715_strand=+,chr12,25239664,25239715,+,-,intron,0
ENST00000256078.10,AluSg_range=chr12:25239717-25239969_strand=+,chr12,25239717,25239969,+,-,intron,0
ENST00000256078.10,L1MC4a_range=chr12:25240034-25240102_strand=-,chr12,25240034,25240102,-,-,intron,0
ENST00000256078.10,FLAM_C_range=chr12:25240103-25240176_strand=-,chr12,25240103,25240176,-,-,intron,0
ENST00000256078.10,MER2B_range=chr12:25240332-25240527_strand=+,chr12,25240332,25240527,+,-,intron,0
ENST00000256078.10,L2a_range=chr12:25240539-25240654_strand=+,chr12,25240539,25240654,+,-,intron,0
ENST00000256078.10,MER20_range=chr12:25241615-25241849_strand=-,chr12,25241615,25241849,-,-,intron,0
ENST00000256078.10,(AAAAAT)n_range=chr12:25242024-25242056_strand=+,chr12,25242024,25242056,+,-,intron,0
ENST00000256078.10,MIRc_range=chr12:25242791-25242891_strand=+,chr12,25242791,25242891,+,-,intron,0
ENST00000256078.10,L3b_range=chr12:25244206-25244530_strand=+,chr12,25244206,25244530,+,-,intron,0
ENST00000256078.10,AluSc5_range=chr12:25246074-25246170_strand=+,chr12,25246074,25246170,+,-,intron,0
ENST00000256078.10,AluSx_range=chr12:25246276-25246579_strand=+,chr12,25246276,25246579,+,-,intron,0
ENST00000256078.10,AluY_range=chr12:25246635-25246927_strand=+,chr12,25246635,25246927,+,-,intron,0
ENST00000256078.10,Charlie1b_range=chr12:25247609-25248030_strand=+,chr12,25247609,25248030,+,-,intron,0
ENST00000256078.10,FLAM_C_range=chr12:25248030-25248160_strand=-,chr12,25248030,25248160,-,-,intron,0
ENST00000256078.10,Charlie1b_range=chr12:25248160-25248184_strand=+,chr12,25248160,25248184,+,-,intron,0
ENST00000256078.10,AluSx1_range=chr12:25248184-25248462_strand=+,chr12,25248184,25248462,+,-,intron,0
ENST00000256078.10,Charlie1b_range=chr12:25248462-25248495_strand=+,chr12,25248462,25248495,+,-,intron,0
ENST00000256078.10,AluSx3_range=chr12:25249148-25249383_strand=+,chr12,25249148,25249383,+,-,intron,0
ENST00000256078.10,AluSc_range=chr12:25249388-25249608_strand=+,chr12,25249388,25249608,+,-,intron,0
ENST00000256078.10,(GCC)n_range=chr12:25250860-25250926_strand=+,chr12,25250860,25250926,+,-,intron,0
ENST00000256078.10,L2a_range=chr12:25207132-25207255_strand=+,chr12,25207132,25207255,+,-,intron,0
ENST00000256078.10,AluSz_range=chr12:25207273-25207526_strand=+,chr12,25207273,25207526,+,-,intron,0
ENST00000256078.10,MamSINE1_range=chr12:25208644-25208823_strand=-,chr12,25208644,25208823,-,-,intron,0
ENST00000256078.10,AluSx1_range=chr12:25211292-25211597_strand=+,chr12,25211292,25211597,+,-,intron,0
ENST00000256078.10,L2_range=chr12:25211856-25211930_strand=+,chr12,25211856,25211930,+,-,intron,0
ENST00000256078.10,L3_range=chr12:25212119-25212211_strand=-,chr12,25212119,25212211,-,-,intron,0
ENST00000256078.10,AluJr_range=chr12:25212442-25212560_strand=+,chr12,25212442,25212560,+,-,intron,0
ENST00000256078.10,A-rich_range=chr12:25212566-25212599_strand=+,chr12,25212566,25212599,+,-,intron,0
ENST00000256078.10,AluJr_range=chr12:25212764-25212884_strand=-,chr12,25212764,25212884,-,-,intron,0
ENST00000256078.10,AluJo_range=chr12:25212892-25213061_strand=-,chr12,25212892,25213061,-,-,intron,0
ENST00000256078.10,L2c_range=chr12:25213882-25214273_strand=-,chr12,25213882,25214273,-,-,intron,0
ENST00000256078.10,AluSq2_range=chr12:25214387-25214687_strand=-,chr12,25214387,25214687,-,-,intron,0
ENST00000256078.10,L2c_range=chr12:25214731-25214813_strand=-,chr12,25214731,25214813,-,-,intron,0
ENST00000256078.10,(A)n_range=chr12:25215091-25215115_strand=+,chr12,25215091,25215115,+,-,intron,0
ENST00000256078.10,AluJb_range=chr12:25216273-25216573_strand=-,chr12,25216273,25216573,-,-,intron,0
ENST00000256078.10,A-rich_range=chr12:25217345-25217404_strand=+,chr12,25217345,25217404,+,-,intron,0
ENST00000256078.10,AluJo_range=chr12:25217652-25217901_strand=+,chr12,25217652,25217901,+,-,intron,0
ENST00000256078.10,AluSx4_range=chr12:25218931-25219235_strand=-,chr12,25218931,25219235,-,-,intron,0
ENST00000256078.10,AluSc_range=chr12:25220447-25220735_strand=+,chr12,25220447,25220735,+,-,intron,0
ENST00000256078.10,AluSz6_range=chr12:25220742-25221048_strand=+,chr12,25220742,25221048,+,-,intron,0
ENST00000256078.10,MER58C_range=chr12:25221189-25221234_strand=+,chr12,25221189,25221234,+,-,intron,0
ENST00000256078.10,AluSx1_range=chr12:25221234-25221536_strand=-,chr12,25221234,25221536,-,-,intron,0
ENST00000256078.10,MER58C_range=chr12:25221536-25221688_strand=+,chr12,25221536,25221688,+,-,intron,0
ENST00000256078.10,AluY_range=chr12:25221868-25222174_strand=+,chr12,25221868,25222174,+,-,intron,0
ENST00000256078.10,(AAAT)n_range=chr12:25222174-25222204_strand=+,chr12,25222174,25222204,+,-,intron,0
ENST00000256078.10,MER5A1_range=chr12:25222945-25223101_strand=+,chr12,25222945,25223101,+,-,intron,0
ENST00000256078.10,L1ME2z_range=chr12:25223216-25223327_strand=+,chr12,25223216,25223327,+,-,intron,0
ENST00000256078.10,Tigger3b_range=chr12:25223935-25224652_strand=+,chr12,25223935,25224652,+,-,intron,0
ENST00000256078.10,Tigger3c_range=chr12:25224650-25224889_strand=+,chr12,25224650,25224889,+,-,intron,0
ENST00000256078.10,(TA)n_range=chr12:25225286-25225335_strand=+,chr12,25225286,25225335,+,-,intron,0
ENST00000256078.10,(AATAT)n_range=chr12:25226685-25226724_strand=+,chr12,25226685,25226724,+,-,intron,0
ENST00000256078.10,MIRb_range=chr12:25226974-25227169_strand=+,chr12,25226974,25227169,+,-,intron,0
ENST00000256078.10,L1MB4_range=chr12:25227477-25228034_strand=+,chr12,25227477,25228034,+,-,intron,0
ENST00000256078.10,Tigger4a_range=chr12:25228040-25228165_strand=+,chr12,25228040,25228165,+,-,intron,0
ENST00000256078.10,FLAM_C_range=chr12:25228185-25228311_strand=-,chr12,25228185,25228311,-,-,intron,0
ENST00000256078.10,Tigger4a_range=chr12:25228313-25228447_strand=+,chr12,25228313,25228447,+,-,intron,0
ENST00000256078.10,L1MB4_range=chr12:25228450-25228783_strand=+,chr12,25228450,25228783,+,-,intron,0
ENST00000256078.10,AluSc_range=chr12:25228783-25229089_strand=+,chr12,25228783,25229089,+,-,intron,0
ENST00000256078.10,L1MB4_range=chr12:25229089-25229136_strand=+,chr12,25229089,25229136,+,-,intron,0
ENST00000256078.10,AluSg_range=chr12:25229770-25230071_strand=-,chr12,25229770,25230071,-,-,intron,0
ENST00000256078.10,AluSp_range=chr12:25230346-25230634_strand=+,chr12,25230346,25230634,+,-,intron,0
ENST00000256078.10,AluSx_range=chr12:25231092-25231382_strand=-,chr12,25231092,25231382,-,-,intron,0
ENST00000256078.10,Tigger4a_range=chr12:25231412-25231496_strand=+,chr12,25231412,25231496,+,-,intron,0
ENST00000256078.10,MER8_range=chr12:25231963-25232149_strand=-,chr12,25231963,25232149,-,-,intron,0
ENST00000256078.10,MER58C_range=chr12:25232220-25232354_strand=+,chr12,25232220,25232354,+,-,intron,0
ENST00000256078.10,A-rich_range=chr12:25232658-25232704_strand=+,chr12,25232658,25232704,+,-,intron,0
ENST00000256078.10,L1ME4c_range=chr12:25232804-25232964_strand=+,chr12,25232804,25232964,+,-,intron,0
ENST00000256078.10,L2a_range=chr12:25233081-25233266_strand=+,chr12,25233081,25233266,+,-,intron,0
ENST00000256078.10,AluSx_range=chr12:25233266-25233484_strand=+,chr12,25233266,25233484,+,-,intron,0
ENST00000256078.10,(AATG)n_range=chr12:25233489-25233515_strand=+,chr12,25233489,25233515,+,-,intron,0
ENST00000256078.10,L2a_range=chr12:25233517-25233592_strand=+,chr12,25233517,25233592,+,-,intron,0
ENST00000256078.10,L2a_range=chr12:25233590-25233811_strand=+,chr12,25233590,25233811,+,-,intron,0
ENST00000256078.10,L1ME3Cz_range=chr12:25234255-25234419_strand=+,chr12,25234255,25234419,+,-,intron,0
ENST00000256078.10,MIRb_range=chr12:25234981-25235070_strand=-,chr12,25234981,25235070,-,-,intron,0
ENST00000256078.10,L2c_range=chr12:25235512-25235635_strand=-,chr12,25235512,25235635,-,-,intron,0
ENST00000256078.10,MER1B_range=chr12:25235772-25236091_strand=-,chr12,25235772,25236091,-,-,intron,0
ENST00000256078.10,LTR50_range=chr12:25236323-25236521_strand=+,chr12,25236323,25236521,+,-,intron,0
ENST00000256078.10,GA-rich_range=chr12:25236634-25236689_strand=+,chr12,25236634,25236689,+,-,intron,0
ENST00000256078.10,L1MB7_range=chr12:25236786-25237396_strand=+,chr12,25236786,25237396,+,-,intron,0
ENST00000256078.10,L2c_range=chr12:25237423-25237607_strand=-,chr12,25237423,25237607,-,-,intron,0
ENST00000256078.10,MIRc_range=chr12:25237546-25237803_strand=+,chr12,25237546,25237803,+,-,intron,0
ENST00000256078.10,L1ME4b_range=chr12:25238658-25239260_strand=-,chr12,25238658,25239260,-,-,intron,0
ENST00000256078.10,L1MC5a_range=chr12:25239664-25239715_strand=+,chr12,25239664,25239715,+,-,intron,0
ENST00000256078.10,AluSg_range=chr12:25239717-25239969_strand=+,chr12,25239717,25239969,+,-,intron,0
ENST00000256078.10,L1MC4a_range=chr12:25240034-25240102_strand=-,chr12,25240034,25240102,-,-,intron,0
ENST00000256078.10,FLAM_C_range=chr12:25240103-25240176_strand=-,chr12,25240103,25240176,-,-,intron,0
ENST00000256078.10,MER2B_range=chr12:25240332-25240527_strand=+,chr12,25240332,25240527,+,-,intron,0
ENST00000256078.10,L2a_range=chr12:25240539-25240654_strand=+,chr12,25240539,25240654,+,-,intron,0
ENST00000256078.10,MER20_range=chr12:25241615-25241849_strand=-,chr12,25241615,25241849,-,-,intron,0
ENST00000256078.10,(AAAAAT)n_range=chr12:25242024-25242056_strand=+,chr12,25242024,25242056,+,-,intron,0
ENST00000256078.10,MIRc_range=chr12:25242791-25242891_strand=+,chr12,25242791,25242891,+,-,intron,0
ENST00000256078.10,L3b_range=chr12:25244206-25244530_strand=+,chr12,25244206,25244530,+,-,intron,0
ENST00000256078.10,AluSc5_range=chr12:25246074-25246170_strand=+,chr12,25246074,25246170,+,-,intron,0
ENST00000256078.10,AluSx_range=chr12:25246276-25246579_strand=+,chr12,25246276,25246579,+,-,intron,0
ENST00000256078.10,AluY_range=chr12:25246635-25246927_strand=+,chr12,25246635,25246927,+,-,intron,0
ENST00000256078.10,Charlie1b_range=chr12:25247609-25248030_strand=+,chr12,25247609,25248030,+,-,intron,0
ENST00000256078.10,FLAM_C_range=chr12:25248030-25248160_strand=-,chr12,25248030,25248160,-,-,intron,0
ENST00000256078.10,Charlie1b_range=chr12:25248160-25248184_strand=+,chr12,25248160,25248184,+,-,intron,0
ENST00000256078.10,AluSx1_range=chr12:25248184-25248462_strand=+,chr12,25248184,25248462,+,-,intron,0
ENST00000256078.10,Charlie1b_range=chr12:25248462-25248495_strand=+,chr12,25248462,25248495,+,-,intron,0
ENST00000256078.10,AluSx3_range=chr12:25249148-25249383_strand=+,chr12,25249148,25249383,+,-,intron,0
ENST00000256078.10,AluSc_range=chr12:25249388-25249608_strand=+,chr12,25249388,25249608,+,-,intron,0
ENST00000256078.10,(GCC)n_range=chr12:25250860-25250926_strand=+,chr12,25250860,25250926,+,-,intron,0
ENST00000256078.10,L2a_range=chr12:25207132-25207255_strand=+,chr12,25207132,25207255,+,-,intron,0
ENST00000256078.10,AluSz_range=chr12:25207273-25207526_strand=+,chr12,25207273,25207526,+,-,intron,0
ENST00000256078.10,MamSINE1_range=chr12:25208644-25208823_strand=-,chr12,25208644,25208823,-,-,intron,0
ENST00000256078.10,AluSx1_range=chr12:25211292-25211597_strand=+,chr12,25211292,25211597,+,-,intron,0
ENST00000256078.10,L2_range=chr12:25211856-25211930_strand=+,chr12,25211856,25211930,+,-,intron,0
ENST00000256078.10,L3_range=chr12:25212119-25212211_strand=-,chr12,25212119,25212211,-,-,intron,0
ENST00000256078.10,AluJr_range=chr12:25212442-25212560_strand=+,chr12,25212442,25212560,+,-,intron,0
ENST00000256078.10,A-rich_range=chr12:25212566-25212599_strand=+,chr12,25212566,25212599,+,-,intron,0
ENST00000256078.10,AluJr_range=chr12:25212764-25212884_strand=-,chr12,25212764,25212884,-,-,intron,0
ENST00000256078.10,AluJo_range=chr12:25212892-25213061_strand=-,chr12,25212892,25213061,-,-,intron,0
ENST00000256078.10,L2c_range=chr12:25213882-25214273_strand=-,chr12,25213882,25214273,-,-,intron,0
ENST00000256078.10,AluSq2_range=chr12:25214387-25214687_strand=-,chr12,25214387,25214687,-,-,intron,0
ENST00000256078.10,L2c_range=chr12:25214731-25214813_strand=-,chr12,25214731,25214813,-,-,intron,0
ENST00000256078.10,(A)n_range=chr12:25215091-25215115_strand=+,chr12,25215091,25215115,+,-,intron,0
ENST00000256078.10,AluJb_range=chr12:25216273-25216573_strand=-,chr12,25216273,25216573,-,-,intron,0
ENST00000256078.10,A-rich_range=chr12:25217345-25217404_strand=+,chr12,25217345,25217404,+,-,intron,0
ENST00000256078.10,AluJo_range=chr12:25217652-25217901_strand=+,chr12,25217652,25217901,+,-,intron,0
ENST00000256078.10,AluSx4_range=chr12:25218931-25219235_strand=-,chr12,25218931,25219235,-,-,intron,0
ENST00000256078.10,AluSc_range=chr12:25220447-25220735_strand=+,chr12,25220447,25220735,+,-,intron,0
ENST00000256078.10,AluSz6_range=chr12:25220742-25221048_strand=+,chr12,25220742,25221048,+,-,intron,0
ENST00000256078.10,MER58C_range=chr12:25221189-25221234_strand=+,chr12,25221189,25221234,+,-,intron,0
ENST00000256078.10,AluSx1_range=chr12:25221234-25221536_strand=-,chr12,25221234,25221536,-,-,intron,0
ENST00000256078.10,MER58C_range=chr12:25221536-25221688_strand=+,chr12,25221536,25221688,+,-,intron,0
ENST00000256078.10,AluY_range=chr12:25221868-25222174_strand=+,chr12,25221868,25222174,+,-,intron,0
ENST00000256078.10,(AAAT)n_range=chr12:25222174-25222204_strand=+,chr12,25222174,25222204,+,-,intron,0
ENST00000256078.10,MER5A1_range=chr12:25222945-25223101_strand=+,chr12,25222945,25223101,+,-,intron,0
ENST00000256078.10,L1ME2z_range=chr12:25223216-25223327_strand=+,chr12,25223216,25223327,+,-,intron,0
ENST00000256078.10,Tigger3b_range=chr12:25223935-25224652_strand=+,chr12,25223935,25224652,+,-,intron,0
ENST00000256078.10,Tigger3c_range=chr12:25224650-25224889_strand=+,chr12,25224650,25224889,+,-,intron,0
ENST00000256078.10,(TA)n_range=chr12:25225286-25225335_strand=+,chr12,25225286,25225335,+,-,intron,0
ENST00000256078.10,(AATAT)n_range=chr12:25226685-25226724_strand=+,chr12,25226685,25226724,+,-,intron,0
