isoform,gene_name,insertion_name,chrom,start,stop,instrand,genstrand,classification,overlap_count
ENST00000567058.1,ENSG00000260834,MIRb_range=chr16:65195798-65195887_strand=+,chr16,65195798,65195887,+,-,intron,0
ENST00000567058.1,ENSG00000260834,MIR_range=chr16:65195887-65195937_strand=-,chr16,65195887,65195937,-,-,intron,0
ENST00000567058.1,ENSG00000260834,MIRb_range=chr16:65196035-65196113_strand=-,chr16,65196035,65196113,-,-,intron,0
ENST00000567058.1,ENSG00000260834,L2a_range=chr16:65196111-65196236_strand=+,chr16,65196111,65196236,+,-,intron,0
ENST00000567058.1,ENSG00000260834,MIRb_range=chr16:65196243-65196418_strand=-,chr16,65196243,65196418,-,-,intron,0
ENST00000567058.1,ENSG00000260834,Charlie22a_range=chr16:65198456-65198699_strand=+,chr16,65198456,65198699,+,-,intron,0
ENST00000567058.1,ENSG00000260834,MIR3_range=chr16:65198730-65198905_strand=+,chr16,65198730,65198905,+,-,intron,0
ENST00000567058.1,ENSG00000260834,(CTA)n_range=chr16:65198910-65199059_strand=+,chr16,65198910,65199059,+,-,intron,0
ENST00000567058.1,ENSG00000260834,THE1B_range=chr16:65199433-65199796_strand=+,chr16,65199433,65199796,+,-,intron,0
ENST00000567058.1,ENSG00000260834,LTR89_range=chr16:65200210-65200722_strand=-,chr16,65200210,65200722,-,-,intron,0
ENST00000567058.1,ENSG00000260834,(TC)n_range=chr16:65201118-65201132_strand=+,chr16,65201118,65201132,+,-,intron,0
ENST00000567058.1,ENSG00000260834,AluSx_range=chr16:65201132-65201437_strand=-,chr16,65201132,65201437,-,-,intron,0
ENST00000567058.1,ENSG00000260834,(TC)n_range=chr16:65201437-65201451_strand=+,chr16,65201437,65201451,+,-,intron,0
ENST00000567058.1,ENSG00000260834,L1MA7_range=chr16:65202393-65202707_strand=+,chr16,65202393,65202707,+,-,intron,0
ENST00000567058.1,ENSG00000260834,L2a_range=chr16:65202707-65203182_strand=+,chr16,65202707,65203182,+,-,intron,0
ENST00000567058.1,ENSG00000260834,MIR1_Amn_range=chr16:65203637-65203683_strand=+,chr16,65203637,65203683,+,-,intron,0
ENST00000567058.1,ENSG00000260834,MER5A_range=chr16:65204591-65204712_strand=+,chr16,65204591,65204712,+,-,intron,0
ENST00000567058.1,ENSG00000260834,L2a_range=chr16:65205254-65205518_strand=-,chr16,65205254,65205518,-,-,intron,0
ENST00000567058.1,ENSG00000260834,MIR_range=chr16:65205519-65205677_strand=-,chr16,65205519,65205677,-,-,intron,0
ENST00000567058.1,ENSG00000260834,L2a_range=chr16:65206713-65207041_strand=+,chr16,65206713,65207041,+,-,intron,0
ENST00000567058.1,ENSG00000260834,L2b_range=chr16:65207951-65208285_strand=-,chr16,65207951,65208285,-,-,intron,0
ENST00000567058.1,ENSG00000260834,L1MEc_range=chr16:65208399-65210284_strand=-,chr16,65208399,65210284,-,-,intron,0
ENST00000567058.1,ENSG00000260834,L2b_range=chr16:65210445-65210594_strand=-,chr16,65210445,65210594,-,-,intron,0
ENST00000567058.1,ENSG00000260834,Tigger4a_range=chr16:65210594-65210751_strand=+,chr16,65210594,65210751,+,-,intron,0
ENST00000567058.1,ENSG00000260834,L2b_range=chr16:65210751-65211125_strand=-,chr16,65210751,65211125,-,-,intron,0
ENST00000567058.1,ENSG00000260834,MLT1L_range=chr16:65211201-65211282_strand=+,chr16,65211201,65211282,+,-,intron,0
ENST00000567058.1,ENSG00000260834,MIRb_range=chr16:65211408-65211525_strand=+,chr16,65211408,65211525,+,-,intron,0
ENST00000567058.1,ENSG00000260834,MIRb_range=chr16:65211742-65211815_strand=+,chr16,65211742,65211815,+,-,intron,0
ENST00000567058.1,ENSG00000260834,(AT)n_range=chr16:65212075-65212124_strand=+,chr16,65212075,65212124,+,-,intron,0
ENST00000567058.1,ENSG00000260834,L1ME4a_range=chr16:65213442-65213820_strand=+,chr16,65213442,65213820,+,-,intron,0
ENST00000567058.1,ENSG00000260834,MER103C_range=chr16:65214747-65214819_strand=+,chr16,65214747,65214819,+,-,intron,0
ENST00000567058.1,ENSG00000260834,L1PREC2_range=chr16:65214826-65214959_strand=-,chr16,65214826,65214959,-,-,intron,0
ENST00000567058.1,ENSG00000260834,(TTAT)n_range=chr16:65214964-65214990_strand=+,chr16,65214964,65214990,+,-,intron,0
ENST00000567058.1,ENSG00000260834,MLT1K_range=chr16:65215068-65215213_strand=+,chr16,65215068,65215213,+,-,intron,0
ENST00000567058.1,ENSG00000260834,L2a_range=chr16:65215247-65215463_strand=+,chr16,65215247,65215463,+,-,intron,0
ENST00000567058.1,ENSG00000260834,MIR_range=chr16:65215627-65215690_strand=-,chr16,65215627,65215690,-,-,intron,0
ENST00000567058.1,ENSG00000260834,L2a_range=chr16:65216085-65216313_strand=-,chr16,65216085,65216313,-,-,intron,0
ENST00000567058.1,ENSG00000260834,MER5B_range=chr16:65216956-65217132_strand=-,chr16,65216956,65217132,-,-,intron,0
ENST00000567058.1,ENSG00000260834,Charlie19a_range=chr16:65217687-65217832_strand=-,chr16,65217687,65217832,-,-,intron,0
ENST00000567058.1,ENSG00000260834,MIRb_range=chr16:65217884-65218055_strand=-,chr16,65217884,65218055,-,-,intron,0
ENST00000567058.1,ENSG00000260834,MIRb_range=chr16:65218228-65218457_strand=+,chr16,65218228,65218457,+,-,intron,0
ENST00000567058.1,ENSG00000260834,MIRb_range=chr16:65219671-65219876_strand=+,chr16,65219671,65219876,+,-,intron,0
ENST00000567058.1,ENSG00000260834,MIRc_range=chr16:65220374-65220507_strand=+,chr16,65220374,65220507,+,-,intron,0
ENST00000567058.1,ENSG00000260834,MIR_range=chr16:65221525-65221644_strand=+,chr16,65221525,65221644,+,-,intron,0
ENST00000567058.1,ENSG00000260834,L2a_range=chr16:65221636-65221927_strand=-,chr16,65221636,65221927,-,-,intron,0
ENST00000567058.1,ENSG00000260834,A-rich_range=chr16:65223091-65223253_strand=+,chr16,65223091,65223253,+,-,intron,0
ENST00000567058.1,ENSG00000260834,MIRb_range=chr16:65224152-65224324_strand=-,chr16,65224152,65224324,-,-,intron,0
ENST00000567058.1,ENSG00000260834,(TAT)n_range=chr16:65224426-65224465_strand=+,chr16,65224426,65224465,+,-,intron,0
ENST00000567058.1,ENSG00000260834,MIRc_range=chr16:65224477-65224533_strand=+,chr16,65224477,65224533,+,-,intron,0
ENST00000567058.1,ENSG00000260834,MIRb_range=chr16:65224818-65225001_strand=-,chr16,65224818,65225001,-,-,intron,0
ENST00000567058.1,ENSG00000260834,L2a_range=chr16:65225101-65225217_strand=+,chr16,65225101,65225217,+,-,intron,0
ENST00000567058.1,ENSG00000260834,(A)n_range=chr16:65225486-65225513_strand=+,chr16,65225486,65225513,+,-,intron,0
ENST00000567058.1,ENSG00000260834,L2_range=chr16:65226053-65226295_strand=+,chr16,65226053,65226295,+,-,intron,0
ENST00000567058.1,ENSG00000260834,MIRb_range=chr16:65226381-65226605_strand=-,chr16,65226381,65226605,-,-,intron,0
ENST00000567058.1,ENSG00000260834,MIRb_range=chr16:65226692-65226794_strand=+,chr16,65226692,65226794,+,-,intron,0
ENST00000567058.1,ENSG00000260834,(TTAT)n_range=chr16:65227897-65227928_strand=+,chr16,65227897,65227928,+,-,intron,0
ENST00000567058.1,ENSG00000260834,MIRb_range=chr16:65229349-65229433_strand=+,chr16,65229349,65229433,+,-,intron,0
ENST00000567058.1,ENSG00000260834,(ATG)n_range=chr16:65229433-65229497_strand=+,chr16,65229433,65229497,+,-,intron,0
ENST00000567058.1,ENSG00000260834,(AAAT)n_range=chr16:65229715-65229742_strand=+,chr16,65229715,65229742,+,-,intron,0
ENST00000567058.1,ENSG00000260834,LTR7_range=chr16:65229804-65230256_strand=-,chr16,65229804,65230256,-,-,intron,0
ENST00000567058.1,ENSG00000260834,HERVH-int_range=chr16:65230256-65230852_strand=-,chr16,65230256,65230852,-,-,intron,0
ENST00000567058.1,ENSG00000260834,HERVH-int_range=chr16:65230856-65231518_strand=-,chr16,65230856,65231518,-,-,intron,0
ENST00000567058.1,ENSG00000260834,HERVH-int_range=chr16:65231520-65232016_strand=-,chr16,65231520,65232016,-,-,intron,0
ENST00000567058.1,ENSG00000260834,HERVH-int_range=chr16:65232015-65232173_strand=-,chr16,65232015,65232173,-,-,intron,0
ENST00000567058.1,ENSG00000260834,HERVH-int_range=chr16:65232144-65234891_strand=-,chr16,65232144,65234891,-,-,intron,0
ENST00000567058.1,ENSG00000260834,LTR7_range=chr16:65234899-65235349_strand=-,chr16,65234899,65235349,-,-,intron,0
ENST00000567058.1,ENSG00000260834,AluJr4_range=chr16:65191069-65191228_strand=+,chr16,65191069,65191228,+,-,intron,0
ENST00000567058.1,ENSG00000260834,L1MC3_range=chr16:65191256-65192608_strand=-,chr16,65191256,65192608,-,-,intron,0
ENST00000567058.1,ENSG00000260834,L1MA4A_range=chr16:65192625-65193594_strand=-,chr16,65192625,65193594,-,-,intron,0
ENST00000567058.1,ENSG00000260834,L1PA8_range=chr16:65193567-65194470_strand=-,chr16,65193567,65194470,-,-,intron,0
ENST00000567058.1,ENSG00000260834,L1P3_range=chr16:65194468-65194705_strand=-,chr16,65194468,65194705,-,-,intron,0
ENST00000567058.1,ENSG00000260834,L1MA4A_range=chr16:65194714-65195194_strand=-,chr16,65194714,65195194,-,-,intron,0
ENST00000567058.1,ENSG00000260834,MIRb_range=chr16:65195194-65195434_strand=+,chr16,65195194,65195434,+,-,intron,0
ENST00000567058.1,ENSG00000260834,L2b_range=chr16:65195441-65195643_strand=+,chr16,65195441,65195643,+,-,intron,0
ENST00000567058.1,ENSG00000260834,MIRb_range=chr16:65195798-65195887_strand=+,chr16,65195798,65195887,+,-,intron,0
ENST00000567058.1,ENSG00000260834,MIR_range=chr16:65195887-65195937_strand=-,chr16,65195887,65195937,-,-,intron,0
ENST00000567058.1,ENSG00000260834,MIRb_range=chr16:65196035-65196113_strand=-,chr16,65196035,65196113,-,-,intron,0
ENST00000567058.1,ENSG00000260834,L2a_range=chr16:65196111-65196236_strand=+,chr16,65196111,65196236,+,-,intron,0
ENST00000567058.1,ENSG00000260834,MIRb_range=chr16:65196243-65196418_strand=-,chr16,65196243,65196418,-,-,intron,0
ENST00000567058.1,ENSG00000260834,Charlie22a_range=chr16:65198456-65198699_strand=+,chr16,65198456,65198699,+,-,intron,0
ENST00000567058.1,ENSG00000260834,MIR3_range=chr16:65198730-65198905_strand=+,chr16,65198730,65198905,+,-,intron,0
ENST00000567058.1,ENSG00000260834,(CTA)n_range=chr16:65198910-65199059_strand=+,chr16,65198910,65199059,+,-,intron,0
ENST00000567058.1,ENSG00000260834,THE1B_range=chr16:65199433-65199796_strand=+,chr16,65199433,65199796,+,-,intron,0
ENST00000567058.1,ENSG00000260834,LTR89_range=chr16:65200210-65200722_strand=-,chr16,65200210,65200722,-,-,intron,0
ENST00000567058.1,ENSG00000260834,(TC)n_range=chr16:65201118-65201132_strand=+,chr16,65201118,65201132,+,-,intron,0
ENST00000567058.1,ENSG00000260834,AluSx_range=chr16:65201132-65201437_strand=-,chr16,65201132,65201437,-,-,intron,0
ENST00000567058.1,ENSG00000260834,(TC)n_range=chr16:65201437-65201451_strand=+,chr16,65201437,65201451,+,-,intron,0
ENST00000567058.1,ENSG00000260834,L1MA7_range=chr16:65202393-65202707_strand=+,chr16,65202393,65202707,+,-,intron,0
ENST00000567058.1,ENSG00000260834,L2a_range=chr16:65202707-65203182_strand=+,chr16,65202707,65203182,+,-,intron,0
ENST00000567058.1,ENSG00000260834,MIR1_Amn_range=chr16:65203637-65203683_strand=+,chr16,65203637,65203683,+,-,intron,0
ENST00000567058.1,ENSG00000260834,MER5A_range=chr16:65204591-65204712_strand=+,chr16,65204591,65204712,+,-,intron,0
ENST00000567058.1,ENSG00000260834,L2a_range=chr16:65205254-65205518_strand=-,chr16,65205254,65205518,-,-,intron,0
ENST00000567058.1,ENSG00000260834,MIR_range=chr16:65205519-65205677_strand=-,chr16,65205519,65205677,-,-,intron,0
ENST00000567058.1,ENSG00000260834,L2a_range=chr16:65206713-65207041_strand=+,chr16,65206713,65207041,+,-,intron,0
ENST00000567058.1,ENSG00000260834,L2b_range=chr16:65207951-65208285_strand=-,chr16,65207951,65208285,-,-,intron,0
ENST00000567058.1,ENSG00000260834,L1MEc_range=chr16:65208399-65210284_strand=-,chr16,65208399,65210284,-,-,intron,0
ENST00000567058.1,ENSG00000260834,L2b_range=chr16:65210445-65210594_strand=-,chr16,65210445,65210594,-,-,intron,0
ENST00000567058.1,ENSG00000260834,Tigger4a_range=chr16:65210594-65210751_strand=+,chr16,65210594,65210751,+,-,intron,0
ENST00000567058.1,ENSG00000260834,L2b_range=chr16:65210751-65211125_strand=-,chr16,65210751,65211125,-,-,intron,0
ENST00000567058.1,ENSG00000260834,MLT1L_range=chr16:65211201-65211282_strand=+,chr16,65211201,65211282,+,-,intron,0
ENST00000567058.1,ENSG00000260834,MIRb_range=chr16:65211408-65211525_strand=+,chr16,65211408,65211525,+,-,intron,0
ENST00000567058.1,ENSG00000260834,MIRb_range=chr16:65211742-65211815_strand=+,chr16,65211742,65211815,+,-,intron,0
ENST00000567058.1,ENSG00000260834,(AT)n_range=chr16:65212075-65212124_strand=+,chr16,65212075,65212124,+,-,intron,0
ENST00000567058.1,ENSG00000260834,L1ME4a_range=chr16:65213442-65213820_strand=+,chr16,65213442,65213820,+,-,intron,0
ENST00000567058.1,ENSG00000260834,MER103C_range=chr16:65214747-65214819_strand=+,chr16,65214747,65214819,+,-,intron,0
ENST00000567058.1,ENSG00000260834,L1PREC2_range=chr16:65214826-65214959_strand=-,chr16,65214826,65214959,-,-,intron,0
ENST00000567058.1,ENSG00000260834,(TTAT)n_range=chr16:65214964-65214990_strand=+,chr16,65214964,65214990,+,-,intron,0
ENST00000567058.1,ENSG00000260834,MLT1K_range=chr16:65215068-65215213_strand=+,chr16,65215068,65215213,+,-,intron,0
ENST00000567058.1,ENSG00000260834,L2a_range=chr16:65215247-65215463_strand=+,chr16,65215247,65215463,+,-,intron,0
ENST00000567058.1,ENSG00000260834,MIR_range=chr16:65215627-65215690_strand=-,chr16,65215627,65215690,-,-,intron,0
ENST00000567058.1,ENSG00000260834,L2a_range=chr16:65216085-65216313_strand=-,chr16,65216085,65216313,-,-,intron,0
ENST00000567058.1,ENSG00000260834,MER5B_range=chr16:65216956-65217132_strand=-,chr16,65216956,65217132,-,-,intron,0
ENST00000567058.1,ENSG00000260834,Charlie19a_range=chr16:65217687-65217832_strand=-,chr16,65217687,65217832,-,-,intron,0
ENST00000567058.1,ENSG00000260834,MIRb_range=chr16:65217884-65218055_strand=-,chr16,65217884,65218055,-,-,intron,0
ENST00000567058.1,ENSG00000260834,MIRb_range=chr16:65218228-65218457_strand=+,chr16,65218228,65218457,+,-,intron,0
ENST00000567058.1,ENSG00000260834,MIRb_range=chr16:65219671-65219876_strand=+,chr16,65219671,65219876,+,-,intron,0
ENST00000567058.1,ENSG00000260834,MIRc_range=chr16:65220374-65220507_strand=+,chr16,65220374,65220507,+,-,intron,0
ENST00000567058.1,ENSG00000260834,MIR_range=chr16:65221525-65221644_strand=+,chr16,65221525,65221644,+,-,intron,0
ENST00000567058.1,ENSG00000260834,L2a_range=chr16:65221636-65221927_strand=-,chr16,65221636,65221927,-,-,intron,0
ENST00000567058.1,ENSG00000260834,A-rich_range=chr16:65223091-65223253_strand=+,chr16,65223091,65223253,+,-,intron,0
ENST00000567058.1,ENSG00000260834,MIRb_range=chr16:65224152-65224324_strand=-,chr16,65224152,65224324,-,-,intron,0
ENST00000567058.1,ENSG00000260834,(TAT)n_range=chr16:65224426-65224465_strand=+,chr16,65224426,65224465,+,-,intron,0
ENST00000567058.1,ENSG00000260834,MIRc_range=chr16:65224477-65224533_strand=+,chr16,65224477,65224533,+,-,intron,0
ENST00000567058.1,ENSG00000260834,MIRb_range=chr16:65224818-65225001_strand=-,chr16,65224818,65225001,-,-,intron,0
ENST00000567058.1,ENSG00000260834,L2a_range=chr16:65225101-65225217_strand=+,chr16,65225101,65225217,+,-,intron,0
ENST00000567058.1,ENSG00000260834,(A)n_range=chr16:65225486-65225513_strand=+,chr16,65225486,65225513,+,-,intron,0
ENST00000567058.1,ENSG00000260834,L2_range=chr16:65226053-65226295_strand=+,chr16,65226053,65226295,+,-,intron,0
ENST00000567058.1,ENSG00000260834,MIRb_range=chr16:65226381-65226605_strand=-,chr16,65226381,65226605,-,-,intron,0
ENST00000567058.1,ENSG00000260834,MIRb_range=chr16:65226692-65226794_strand=+,chr16,65226692,65226794,+,-,intron,0
ENST00000567058.1,ENSG00000260834,(TTAT)n_range=chr16:65227897-65227928_strand=+,chr16,65227897,65227928,+,-,intron,0
ENST00000567058.1,ENSG00000260834,MIRb_range=chr16:65229349-65229433_strand=+,chr16,65229349,65229433,+,-,intron,0
ENST00000567058.1,ENSG00000260834,(ATG)n_range=chr16:65229433-65229497_strand=+,chr16,65229433,65229497,+,-,intron,0
ENST00000567058.1,ENSG00000260834,(AAAT)n_range=chr16:65229715-65229742_strand=+,chr16,65229715,65229742,+,-,intron,0
ENST00000567058.1,ENSG00000260834,LTR7_range=chr16:65229804-65230256_strand=-,chr16,65229804,65230256,-,-,intron,0
ENST00000567058.1,ENSG00000260834,HERVH-int_range=chr16:65230256-65230852_strand=-,chr16,65230256,65230852,-,-,intron,0
ENST00000567058.1,ENSG00000260834,HERVH-int_range=chr16:65230856-65231518_strand=-,chr16,65230856,65231518,-,-,intron,0
ENST00000567058.1,ENSG00000260834,HERVH-int_range=chr16:65231520-65232016_strand=-,chr16,65231520,65232016,-,-,intron,0
ENST00000567058.1,ENSG00000260834,HERVH-int_range=chr16:65232015-65232173_strand=-,chr16,65232015,65232173,-,-,intron,0
ENST00000567058.1,ENSG00000260834,HERVH-int_range=chr16:65232144-65234891_strand=-,chr16,65232144,65234891,-,-,junction,871
ENST00000567058.1,ENSG00000260834,LTR7_range=chr16:65234899-65235349_strand=-,chr16,65234899,65235349,-,-,intron,0
ENST00000567058.1,ENSG00000260834,AluJr4_range=chr16:65191069-65191228_strand=+,chr16,65191069,65191228,+,-,intron,0
ENST00000567058.1,ENSG00000260834,L1MC3_range=chr16:65191256-65192608_strand=-,chr16,65191256,65192608,-,-,intron,0
ENST00000567058.1,ENSG00000260834,L1MA4A_range=chr16:65192625-65193594_strand=-,chr16,65192625,65193594,-,-,intron,0
ENST00000567058.1,ENSG00000260834,L1PA8_range=chr16:65193567-65194470_strand=-,chr16,65193567,65194470,-,-,intron,0
ENST00000567058.1,ENSG00000260834,L1P3_range=chr16:65194468-65194705_strand=-,chr16,65194468,65194705,-,-,intron,0
ENST00000567058.1,ENSG00000260834,L1MA4A_range=chr16:65194714-65195194_strand=-,chr16,65194714,65195194,-,-,intron,0
ENST00000567058.1,ENSG00000260834,MIRb_range=chr16:65195194-65195434_strand=+,chr16,65195194,65195434,+,-,intron,0
ENST00000567058.1,ENSG00000260834,L2b_range=chr16:65195441-65195643_strand=+,chr16,65195441,65195643,+,-,intron,0
ENST00000567058.1,ENSG00000260834,MIRb_range=chr16:65195798-65195887_strand=+,chr16,65195798,65195887,+,-,intron,0
ENST00000567058.1,ENSG00000260834,MIR_range=chr16:65195887-65195937_strand=-,chr16,65195887,65195937,-,-,intron,0
ENST00000567058.1,ENSG00000260834,MIRb_range=chr16:65196035-65196113_strand=-,chr16,65196035,65196113,-,-,intron,0
ENST00000567058.1,ENSG00000260834,L2a_range=chr16:65196111-65196236_strand=+,chr16,65196111,65196236,+,-,intron,0
ENST00000567058.1,ENSG00000260834,MIRb_range=chr16:65196243-65196418_strand=-,chr16,65196243,65196418,-,-,intron,0
ENST00000567058.1,ENSG00000260834,Charlie22a_range=chr16:65198456-65198699_strand=+,chr16,65198456,65198699,+,-,intron,0
ENST00000567058.1,ENSG00000260834,MIR3_range=chr16:65198730-65198905_strand=+,chr16,65198730,65198905,+,-,intron,0
ENST00000567058.1,ENSG00000260834,(CTA)n_range=chr16:65198910-65199059_strand=+,chr16,65198910,65199059,+,-,intron,0
ENST00000567058.1,ENSG00000260834,THE1B_range=chr16:65199433-65199796_strand=+,chr16,65199433,65199796,+,-,intron,0
ENST00000567058.1,ENSG00000260834,LTR89_range=chr16:65200210-65200722_strand=-,chr16,65200210,65200722,-,-,intron,0
ENST00000567058.1,ENSG00000260834,(TC)n_range=chr16:65201118-65201132_strand=+,chr16,65201118,65201132,+,-,intron,0
ENST00000567058.1,ENSG00000260834,AluSx_range=chr16:65201132-65201437_strand=-,chr16,65201132,65201437,-,-,intron,0
ENST00000567058.1,ENSG00000260834,(TC)n_range=chr16:65201437-65201451_strand=+,chr16,65201437,65201451,+,-,intron,0
ENST00000567058.1,ENSG00000260834,L1MA7_range=chr16:65202393-65202707_strand=+,chr16,65202393,65202707,+,-,intron,0
ENST00000567058.1,ENSG00000260834,L2a_range=chr16:65202707-65203182_strand=+,chr16,65202707,65203182,+,-,intron,0
ENST00000567058.1,ENSG00000260834,MIR1_Amn_range=chr16:65203637-65203683_strand=+,chr16,65203637,65203683,+,-,intron,0
ENST00000567058.1,ENSG00000260834,MER5A_range=chr16:65204591-65204712_strand=+,chr16,65204591,65204712,+,-,intron,0
ENST00000567058.1,ENSG00000260834,L2a_range=chr16:65205254-65205518_strand=-,chr16,65205254,65205518,-,-,intron,0
ENST00000567058.1,ENSG00000260834,MIR_range=chr16:65205519-65205677_strand=-,chr16,65205519,65205677,-,-,intron,0
ENST00000567058.1,ENSG00000260834,L2a_range=chr16:65206713-65207041_strand=+,chr16,65206713,65207041,+,-,intron,0
ENST00000567058.1,ENSG00000260834,L2b_range=chr16:65207951-65208285_strand=-,chr16,65207951,65208285,-,-,intron,0
